speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
KCHI,annotated-13993_45847274-1,4001493,4002063,NA,1,NA,NA,NA,NA,FEM,4000273,4001530,1,NA,NA,NA,NA,NA,NA,NA,NA,52,FEM,4000273,KCHI,4002063,NA,NA,NA
KCHI,annotated-13993_45847274-1,4012991,4013992,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,4013992,4014510,1,NA,NA,53,KCHI,4012991,SPEECH,4021157,NA,NA,NA
KCHI,annotated-13993_45847274-1,4014738,4015011,NA,1,NA,NA,NA,NA,FEM,4013992,4014510,1,NA,NA,SPEECH,4016908,4021157,1,NA,NA,53,KCHI,4012991,SPEECH,4021157,NA,NA,NA
KCHI,annotated-13993_45847274-1,4056455,4057135,NA,1,NA,NA,NA,NA,FEM,4055604,4055992,4,4048010,4049011,CHI,4056510,4057458,1,NA,NA,54,SPEECH,4046510,KCHI,4060511,NA,NA,NA
KCHI,annotated-13993_45847274-1,4058952,4060511,NA,1,NA,NA,NA,NA,SPEECH,4050948,4058231,2,4046510,4049411,NA,NA,NA,NA,NA,NA,54,SPEECH,4046510,KCHI,4060511,NA,NA,NA
KCHI,annotated-13993_45847274-1,4069492,4070241,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4069492,4070241
KCHI,annotated-13993_45847274-1,4075977,4076510,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,4076511,4078992,1,NA,NA,55,KCHI,4075977,MAL,4082010,NA,NA,NA
KCHI,annotated-13993_45847274-1,4079761,4080492,NA,1,NA,NA,NA,NA,FEM,4076511,4078992,1,NA,NA,MAL,4079992,4082010,1,NA,NA,55,KCHI,4075977,MAL,4082010,NA,NA,NA
KCHI,annotated-13993_45847274-1,4095590,4097487,NA,1,NA,NA,NA,NA,SPEECH,4091622,4093839,1,NA,NA,NA,NA,NA,NA,NA,NA,56,SPEECH,4091622,KCHI,4097487,NA,NA,NA
KCHI,annotated-13993_45847274-1,4102969,4104010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,4103671,4104010,1,NA,NA,57,KCHI,4102969,CHI,4104010,NA,NA,NA
KCHI,annotated-13993_45847274-1,4110051,4110242,NA,2,NA,NA,4110412,4110932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4110051,4110932
KCHI,annotated-13993_45847274-1,4110412,4110932,NA,2,4110051,4110242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4110051,4110932
KCHI,annotated-13993_45847274-1,4116920,4117117,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4116920,4117117
KCHI,annotated-13993_45847274-1,4202979,4204343,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4205010,4206800,1,NA,NA,58,SPEECH,4202726,KCHI,4206858,NA,NA,NA
KCHI,annotated-13993_45847274-1,4205010,4206858,NA,1,NA,NA,NA,NA,SPEECH,4202726,4204459,1,NA,NA,NA,NA,NA,NA,NA,NA,58,SPEECH,4202726,KCHI,4206858,NA,NA,NA
KCHI,annotated-13993_45847274-1,4445540,4445788,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4446438,4447346,2,4448588,4449968,59,KCHI,4445540,SPEECH,4469011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4450655,4451934,NA,1,NA,NA,NA,NA,SPEECH,4448588,4449968,2,4446438,4447346,FEM,4452082,4454991,1,NA,NA,59,KCHI,4445540,SPEECH,4469011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4455245,4456141,NA,1,NA,NA,NA,NA,FEM,4452082,4454991,1,NA,NA,FEM,4456991,4459374,1,NA,NA,59,KCHI,4445540,SPEECH,4469011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4460717,4462700,NA,1,NA,NA,NA,NA,MAL,4459102,4459979,1,NA,NA,NA,NA,NA,NA,NA,NA,59,KCHI,4445540,SPEECH,4469011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4464077,4464504,NA,1,NA,NA,NA,NA,CHI,4462493,4462620,1,NA,NA,SPEECH,4465484,4469011,1,NA,NA,59,KCHI,4445540,SPEECH,4469011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4497220,4499512,NA,1,NA,NA,NA,NA,SPEECH,4496175,4496302,1,NA,NA,SPEECH,4501492,4504011,1,NA,NA,60,SPEECH,4496175,SPEECH,4504011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4526493,4527976,NA,1,NA,NA,NA,NA,FEM,4524491,4525492,1,NA,NA,SPEECH,4528511,4532085,2,4533992,4536738,61,FEM,4524491,SPEECH,4541511,NA,NA,NA
KCHI,annotated-13993_45847274-1,4535804,4536511,NA,1,NA,NA,NA,NA,FEM,4534491,4535492,1,NA,NA,SPEECH,4537802,4538511,2,4540492,4541511,61,FEM,4524491,SPEECH,4541511,NA,NA,NA
KCHI,annotated-13993_45847274-1,4540992,4541286,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,FEM,4524491,SPEECH,4541511,NA,NA,NA
KCHI,annotated-13993_45847274-1,4554011,4554993,NA,1,NA,NA,NA,NA,SPEECH,4552662,4554992,1,NA,NA,NA,NA,NA,NA,NA,NA,62,SPEECH,4552662,KCHI,4554993,NA,NA,NA
KCHI,annotated-13993_45847274-1,4624572,4625647,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4624572,4625647
KCHI,annotated-13993_45847274-1,4659566,4659725,NA,2,NA,NA,4659851,4659993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4659566,4659993
KCHI,annotated-13993_45847274-1,4659851,4659993,NA,2,4659566,4659725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4659566,4659993
KCHI,annotated-13993_45847274-1,4678169,4681493,NA,2,NA,NA,4682990,4686633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,KCHI,4678169,FEM,4690011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4682990,4686633,NA,2,4678169,4681493,NA,NA,NA,NA,NA,NA,NA,NA,FEM,4687127,4690011,1,NA,NA,63,KCHI,4678169,FEM,4690011,NA,NA,NA
KCHI,annotated-13993_45847274-1,4692934,4693774,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4694446,4694993,1,NA,NA,64,SPEECH,4692914,SPEECH,4699161,NA,NA,NA
KCHI,annotated-13993_45847274-1,4694733,4694922,NA,1,NA,NA,NA,NA,SPEECH,4692914,4693910,1,NA,NA,SPEECH,4695992,4699161,1,NA,NA,64,SPEECH,4692914,SPEECH,4699161,NA,NA,NA
KCHI,annotated-13993_45847274-1,4697011,4699011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,SPEECH,4692914,SPEECH,4699161,NA,NA,NA
KCHI,annotated-13993_45847274-1,4738449,4739492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4739828,4739944,1,NA,NA,65,KCHI,4738449,SPEECH,4739944,NA,NA,NA
KCHI,annotated-13993_45847274-1,4832492,4832764,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4832492,4832764
KCHI,annotated-13993_45847274-1,4835992,4836512,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,4836944,4837557,1,NA,NA,66,KCHI,4835992,MAL,4837557,NA,NA,NA
KCHI,annotated-13993_45847274-1,4843522,4844357,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4845104,4846010,1,NA,NA,67,KCHI,4843522,SPEECH,4846010,NA,NA,NA
KCHI,annotated-13993_45847274-1,4976492,4977665,NA,1,NA,NA,NA,NA,SPEECH,4975511,4975658,3,4968992,4973670,NA,NA,NA,NA,NA,NA,68,SPEECH,4968992,KCHI,4977665,NA,NA,NA
KCHI,annotated-13993_45847274-1,4994401,4994511,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,4994821,4996885,1,NA,NA,69,KCHI,4994401,FEM,4996885,NA,NA,NA
KCHI,annotated-13993_45847274-1,5094460,5095012,NA,1,NA,NA,NA,NA,FEM,5093162,5093523,1,NA,NA,CHI,5095011,5096363,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5098054,5098321,NA,1,NA,NA,NA,NA,SPEECH,5097492,5097593,3,5092998,5096788,FEM,5098317,5098546,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5103010,5103727,NA,1,NA,NA,NA,NA,SPEECH,5100425,5101491,2,5097797,5099564,CHI,5104510,5106511,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5103992,5105013,NA,2,NA,NA,5105312,5105582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5105312,5105582,NA,2,5103992,5105013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5108010,5109011,NA,1,NA,NA,NA,NA,SPEECH,5102944,5107387,1,NA,NA,CHI,5109782,5110055,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5113133,5115521,NA,1,NA,NA,NA,NA,CHI,5113128,5113492,1,NA,NA,CHI,5115493,5115992,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5115893,5116654,NA,1,NA,NA,NA,NA,CHI,5115493,5115992,1,NA,NA,CHI,5118562,5121711,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5117783,5119744,NA,2,NA,NA,5120226,5120364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5120226,5120364,NA,2,5117783,5119744,NA,NA,NA,NA,NA,NA,NA,NA,CHI,5121829,5122492,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5121510,5121675,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5121821,5124022,NA,1,NA,NA,NA,NA,CHI,5118562,5121711,1,NA,NA,CHI,5124492,5125312,3,5126993,5127457,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5127474,5128859,NA,2,NA,NA,5129011,5130720,CHI,5126993,5127457,3,5124492,5125312,NA,NA,NA,NA,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5129011,5130720,NA,2,5127474,5128859,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,5132012,5137066,1,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5132924,5137011,NA,1,NA,NA,NA,NA,SPEECH,5112487,5130930,2,5107750,5110492,NA,NA,NA,NA,NA,NA,70,SPEECH,5092998,SPEECH,5137066,NA,NA,NA
KCHI,annotated-13993_45847274-1,5140992,5142413,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5140992,5142413
KCHI,annotated-13993_45847274-1,5147012,5150077,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,5150741,5152699,2,5153119,5158661,71,KCHI,5147012,FEM,5171992,NA,NA,NA
KCHI,annotated-13993_45847274-1,5159258,5161325,NA,1,NA,NA,NA,NA,SPEECH,5153119,5158661,2,5150741,5152699,FEM,5161820,5164012,2,5165512,5168183,71,KCHI,5147012,FEM,5171992,NA,NA,NA
KCHI,annotated-13993_45847274-1,5169992,5170993,NA,1,NA,NA,NA,NA,SPEECH,5165454,5168409,3,5159012,5164493,FEM,5171256,5171992,1,NA,NA,71,KCHI,5147012,FEM,5171992,NA,NA,NA
KCHI,annotated-13993_45847274-1,5176992,5177127,NA,1,NA,NA,NA,NA,SPEECH,5174904,5176527,1,NA,NA,NA,NA,NA,NA,NA,NA,72,SPEECH,5174904,KCHI,5177127,NA,NA,NA
KCHI,annotated-13993_45847274-1,5213992,5214545,NA,1,NA,NA,NA,NA,MAL,5213908,5214011,3,5212154,5212539,FEM,5215379,5216338,1,NA,NA,73,MAL,5212154,FEM,5228650,NA,NA,NA
KCHI,annotated-13993_45847274-1,5216511,5218511,NA,1,NA,NA,NA,NA,FEM,5215379,5216338,1,NA,NA,FEM,5218906,5224492,1,NA,NA,73,MAL,5212154,FEM,5228650,NA,NA,NA
KCHI,annotated-13993_45847274-1,5224426,5225511,NA,1,NA,NA,NA,NA,FEM,5218906,5224492,1,NA,NA,FEM,5226159,5228650,1,NA,NA,73,MAL,5212154,FEM,5228650,NA,NA,NA
KCHI,annotated-13993_45847274-1,5250401,5257510,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5250401,5257510
KCHI,annotated-13993_45847274-1,5372188,5373492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,5374237,5375791,1,NA,NA,74,KCHI,5372188,FEM,5375791,NA,NA,NA
KCHI,annotated-13993_45847274-1,5393770,5395012,NA,1,NA,NA,NA,NA,SPEECH,5391011,5393276,1,NA,NA,NA,NA,NA,NA,NA,NA,75,SPEECH,5391011,KCHI,5395012,NA,NA,NA
KCHI,annotated-13993_45847274-1,5398900,5401499,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,5401551,5401703,1,NA,NA,76,KCHI,5398900,CHI,5401703,NA,NA,NA
KCHI,annotated-13993_45847274-1,5474993,5476012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5474993,5476012
KCHI,annotated-13993_45847274-1,5483992,5487197,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,5483992,5487197
KCHI,annotated-13993_45847274-1,5584715,5585992,NA,1,NA,NA,NA,NA,MAL,5583229,5583599,2,5581681,5583093,MAL,5585993,5586486,2,5586671,5589543,77,MAL,5581681,MAL,5589543,NA,NA,NA
KCHI,annotated-13993_45847274-1,5626493,5627521,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,5628194,5628459,1,NA,NA,78,SPEECH,5626403,KCHI,5637510,NA,NA,NA
KCHI,annotated-13993_45847274-1,5628180,5629621,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,5629510,5632011,1,NA,NA,78,SPEECH,5626403,KCHI,5637510,NA,NA,NA
KCHI,annotated-13993_45847274-1,5631110,5633606,NA,1,NA,NA,NA,NA,FEM,5629510,5632011,1,NA,NA,FEM,5633970,5634257,1,NA,NA,78,SPEECH,5626403,KCHI,5637510,NA,NA,NA
KCHI,annotated-13993_45847274-1,5636633,5637510,NA,1,NA,NA,NA,NA,SPEECH,5635172,5635493,2,5626403,5634992,NA,NA,NA,NA,NA,NA,78,SPEECH,5626403,KCHI,5637510,NA,NA,NA
KCHI,annotated-13993_45847274-1,5652912,5654829,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,5652912,5654829
KCHI,annotated-13993_45847274-1,5659715,5661040,NA,1,NA,NA,NA,NA,SPEECH,5658992,5659181,1,NA,NA,MAL,5661083,5662987,1,NA,NA,79,SPEECH,5658992,MAL,5662987,NA,NA,NA
KCHI,annotated-13993_45847274-1,5669391,5671208,NA,1,NA,NA,NA,NA,FEM,5668093,5669283,1,NA,NA,FEM,5670992,5673992,1,NA,NA,80,FEM,5668093,FEM,5673992,NA,NA,NA
KCHI,annotated-13993_45847274-1,5687945,5688721,NA,1,NA,NA,NA,NA,SPEECH,5685010,5687025,1,NA,NA,NA,NA,NA,NA,NA,NA,81,SPEECH,5685010,KCHI,5688721,NA,NA,NA
KCHI,annotated-13993_45847274-1,5691548,5692512,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5691548,5692512
KCHI,annotated-13993_45847274-1,5705480,5706675,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,5706992,5718538,1,NA,NA,82,KCHI,5705480,MAL,5721406,NA,NA,NA
KCHI,annotated-13993_45847274-1,5718992,5719463,NA,1,NA,NA,NA,NA,MAL,5706992,5718538,1,NA,NA,MAL,5719677,5720792,2,5720993,5721406,82,KCHI,5705480,MAL,5721406,NA,NA,NA
KCHI,annotated-13993_45847274-1,5750831,5751214,NA,1,NA,NA,NA,NA,SPEECH,5750092,5750291,4,5740376,5743012,MAL,5751511,5753273,1,NA,NA,83,SPEECH,5740376,MAL,5753273,NA,NA,NA
KCHI,annotated-13993_45847274-1,5776097,5778130,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,5779902,5780012,2,5780992,5781512,84,KCHI,5776097,MAL,5782832,NA,NA,NA
KCHI,annotated-13993_45847274-1,5778439,5781512,NA,1,NA,NA,NA,NA,FEM,5777239,5777934,1,NA,NA,MAL,5782511,5782832,1,NA,NA,84,KCHI,5776097,MAL,5782832,NA,NA,NA
KCHI,annotated-13993_45847274-1,5817285,5818242,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,5817285,5818242
KCHI,annotated-13993_45847274-1,5852009,5852562,NA,1,NA,NA,NA,NA,SPEECH,5847061,5850087,1,NA,NA,MAL,5853232,5853480,1,NA,NA,85,SPEECH,5847061,KCHI,5853656,NA,NA,NA
KCHI,annotated-13993_45847274-1,5853273,5853656,NA,1,NA,NA,NA,NA,MAL,5853232,5853480,1,NA,NA,NA,NA,NA,NA,NA,NA,85,SPEECH,5847061,KCHI,5853656,NA,NA,NA
KCHI,annotated-13993_45847274-1,5888771,5889514,NA,1,NA,NA,NA,NA,MAL,5888570,5889069,1,NA,NA,FEM,5889490,5890011,1,NA,NA,86,SPEECH,5888371,KCHI,5904001,NA,NA,NA
KCHI,annotated-13993_45847274-1,5892050,5892492,NA,1,NA,NA,NA,NA,SPEECH,5888371,5890492,1,NA,NA,FEM,5892492,5893376,2,5893508,5900923,86,SPEECH,5888371,KCHI,5904001,NA,NA,NA
KCHI,annotated-13993_45847274-1,5896177,5896385,NA,1,NA,NA,NA,NA,MAL,5894667,5896010,1,NA,NA,NA,NA,NA,NA,NA,NA,86,SPEECH,5888371,KCHI,5904001,NA,NA,NA
KCHI,annotated-13993_45847274-1,5902747,5904001,NA,1,NA,NA,NA,NA,SPEECH,5891495,5901492,1,NA,NA,NA,NA,NA,NA,NA,NA,86,SPEECH,5888371,KCHI,5904001,NA,NA,NA
KCHI,annotated-13993_45847274-1,5906584,5909416,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,5909345,5910012,1,NA,NA,87,KCHI,5906584,MAL,5919891,NA,NA,NA
KCHI,annotated-13993_45847274-1,5910398,5911640,NA,1,NA,NA,NA,NA,FEM,5909345,5910012,1,NA,NA,FEM,5911491,5912991,1,NA,NA,87,KCHI,5906584,MAL,5919891,NA,NA,NA
KCHI,annotated-13993_45847274-1,5914551,5916034,NA,1,NA,NA,NA,NA,CHI,5914357,5914511,5,5908354,5908511,FEM,5917577,5919108,1,NA,NA,87,KCHI,5906584,MAL,5919891,NA,NA,NA
KCHI,annotated-13993_45847274-1,5916697,5917991,NA,1,NA,NA,NA,NA,CHI,5914694,5915995,1,NA,NA,MAL,5919542,5919891,1,NA,NA,87,KCHI,5906584,MAL,5919891,NA,NA,NA
KCHI,annotated-13993_45847274-1,5959990,5964064,NA,1,NA,NA,NA,NA,SPEECH,5957511,5959492,2,5955169,5957243,CHI,5963510,5964511,1,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5968693,5969511,NA,1,NA,NA,NA,NA,FEM,5965142,5969072,1,NA,NA,SPEECH,5969918,5979122,2,5980593,5994657,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5970022,5971269,NA,1,NA,NA,NA,NA,SPEECH,5959813,5969646,1,NA,NA,FEM,5972014,5973614,2,5974012,5977512,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5977893,5978846,NA,1,NA,NA,NA,NA,FEM,5974012,5977512,2,5972014,5973614,CHI,5977923,5978890,1,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5982468,5984157,NA,1,NA,NA,NA,NA,FEM,5981329,5981992,1,NA,NA,CHI,5985011,5989493,1,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5984385,5984493,NA,3,NA,NA,5985876,5987491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5984849,5985492,NA,3,5984385,5984493,5985876,5987491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5985876,5987491,NA,3,5984385,5984493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,5988495,5990992,NA,1,NA,NA,NA,NA,CHI,5985011,5989493,1,NA,NA,FEM,5991597,5994511,1,NA,NA,88,SPEECH,5955169,SPEECH,5994657,NA,NA,NA
KCHI,annotated-13993_45847274-1,6003003,6003597,NA,1,NA,NA,NA,NA,FEM,6000991,6003011,2,5997011,5998992,FEM,6003511,6006012,2,6007541,6008012,89,SPEECH,5996992,FEM,6022274,NA,NA,NA
KCHI,annotated-13993_45847274-1,6008425,6010011,NA,1,NA,NA,NA,NA,FEM,6007541,6008012,2,6003511,6006012,FEM,6010011,6014010,1,NA,NA,89,SPEECH,5996992,FEM,6022274,NA,NA,NA
KCHI,annotated-13993_45847274-1,6015966,6016992,NA,1,NA,NA,NA,NA,SPEECH,6014366,6014491,3,5996992,5999017,FEM,6016996,6018481,1,NA,NA,89,SPEECH,5996992,FEM,6022274,NA,NA,NA
KCHI,annotated-13993_45847274-1,6018827,6019512,NA,1,NA,NA,NA,NA,FEM,6016996,6018481,1,NA,NA,FEM,6019512,6022274,1,NA,NA,89,SPEECH,5996992,FEM,6022274,NA,NA,NA
KCHI,annotated-13993_45847274-1,6034768,6036341,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,6036982,6039226,1,NA,NA,90,KCHI,6034768,FEM,6039226,NA,NA,NA
KCHI,annotated-13993_45847274-1,6052139,6054071,NA,1,NA,NA,NA,NA,FEM,6049492,6052219,1,NA,NA,MAL,6055219,6057011,1,NA,NA,91,SPEECH,6041512,SPEECH,6069253,NA,NA,NA
KCHI,annotated-13993_45847274-1,6057040,6063431,NA,1,NA,NA,NA,NA,FEM,6056981,6057361,2,6055479,6056492,SPEECH,6064586,6067492,1,NA,NA,91,SPEECH,6041512,SPEECH,6069253,NA,NA,NA
KCHI,annotated-13993_45847274-1,6064593,6067011,NA,1,NA,NA,NA,NA,SPEECH,6048015,6063491,2,6041512,6047511,SPEECH,6067739,6069253,1,NA,NA,91,SPEECH,6041512,SPEECH,6069253,NA,NA,NA
KCHI,annotated-13993_45847274-1,6068134,6069222,NA,1,NA,NA,NA,NA,SPEECH,6064586,6067492,1,NA,NA,NA,NA,NA,NA,NA,NA,91,SPEECH,6041512,SPEECH,6069253,NA,NA,NA
KCHI,annotated-13993_45847274-1,6089492,6091492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,6091448,6092511,1,NA,NA,92,KCHI,6089492,FEM,6097511,NA,NA,NA
KCHI,annotated-13993_45847274-1,6092493,6093011,NA,1,NA,NA,NA,NA,FEM,6091448,6092511,1,NA,NA,FEM,6093510,6097511,1,NA,NA,92,KCHI,6089492,FEM,6097511,NA,NA,NA
KCHI,annotated-13993_45847274-1,6176429,6177492,NA,1,NA,NA,NA,NA,SPEECH,6175011,6175121,1,NA,NA,MAL,6178979,6179166,2,6179571,6182620,93,SPEECH,6175011,MAL,6182620,NA,NA,NA
KCHI,annotated-13993_45847274-1,6189492,6191367,NA,1,NA,NA,NA,NA,CHI,6185567,6189992,1,NA,NA,FEM,6191512,6192018,1,NA,NA,94,CHI,6185567,CHI,6193503,NA,NA,NA
KCHI,annotated-13993_45847274-1,6191751,6193010,NA,1,NA,NA,NA,NA,FEM,6191512,6192018,1,NA,NA,CHI,6192511,6193503,1,NA,NA,94,CHI,6185567,CHI,6193503,NA,NA,NA
KCHI,annotated-13993_45847274-1,6204004,6204564,NA,1,NA,NA,NA,NA,MAL,6202011,6203974,1,NA,NA,NA,NA,NA,NA,NA,NA,95,MAL,6202011,KCHI,6204564,NA,NA,NA
KCHI,annotated-13993_45847274-1,6217444,6218504,NA,3,NA,NA,6220984,6221991,CHI,6217398,6217646,1,NA,NA,NA,NA,NA,NA,NA,NA,96,CHI,6217398,CHI,6223492,NA,NA,NA
KCHI,annotated-13993_45847274-1,6218848,6219648,NA,3,6217444,6218504,6220984,6221991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,CHI,6217398,CHI,6223492,NA,NA,NA
KCHI,annotated-13993_45847274-1,6220984,6221991,NA,3,6217444,6218504,NA,NA,NA,NA,NA,NA,NA,NA,CHI,6221662,6222941,2,6223225,6223492,96,CHI,6217398,CHI,6223492,NA,NA,NA
KCHI,annotated-13993_45847274-1,6257717,6258613,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,6258576,6260510,1,NA,NA,97,KCHI,6257717,FEM,6260510,NA,NA,NA
