speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
CH,annotated-0_51968990-1,2093500,2094100,NA,2,NA,NA,2094900,2095850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,CH,2093500,CX,2098140,NA,NA,NA
CH,annotated-0_51968990-1,2094900,2095850,NA,2,2093500,2094100,NA,NA,NA,NA,NA,NA,NA,NA,CX,2096940,2098140,1,NA,NA,58,CH,2093500,CX,2098140,NA,NA,NA
CH,annotated-0_51968990-1,2102070,2103130,NA,6,NA,NA,2111440,2112040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,CH,2102070,CX,2115700,NA,NA,NA
CH,annotated-0_51968990-1,2104820,2105430,NA,6,2102070,2103130,2111440,2112040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,CH,2102070,CX,2115700,NA,NA,NA
CH,annotated-0_51968990-1,2106770,2107370,NA,6,2102070,2103130,2111440,2112040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,CH,2102070,CX,2115700,NA,NA,NA
CH,annotated-0_51968990-1,2108730,2109750,NA,6,2102070,2103130,2111440,2112040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,CH,2102070,CX,2115700,NA,NA,NA
CH,annotated-0_51968990-1,2109750,2110350,NA,6,2102070,2103130,2111440,2112040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,CH,2102070,CX,2115700,NA,NA,NA
CH,annotated-0_51968990-1,2111440,2112040,NA,6,2102070,2103130,NA,NA,NA,NA,NA,NA,NA,NA,CX,2113960,2114560,2,2114560,2115700,59,CH,2102070,CX,2115700,NA,NA,NA
CH,annotated-0_51968990-1,2121590,2123060,NA,2,NA,NA,2123990,2124870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,CH,2121590,FA,2137430,NA,NA,NA
CH,annotated-0_51968990-1,2123990,2124870,NA,2,2121590,2123060,NA,NA,NA,NA,NA,NA,NA,NA,CX,2126870,2127690,2,2128930,2129730,60,CH,2121590,FA,2137430,NA,NA,NA
CH,annotated-0_51968990-1,2130640,2131720,NA,3,NA,NA,2135010,2136070,CX,2128930,2129730,2,2126870,2127690,NA,NA,NA,NA,NA,NA,60,CH,2121590,FA,2137430,NA,NA,NA
CH,annotated-0_51968990-1,2132570,2133340,NA,3,2130640,2131720,2135010,2136070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,CH,2121590,FA,2137430,NA,NA,NA
CH,annotated-0_51968990-1,2135010,2136070,NA,3,2130640,2131720,NA,NA,NA,NA,NA,NA,NA,NA,FA,2136070,2137430,1,NA,NA,60,CH,2121590,FA,2137430,NA,NA,NA
CH,annotated-0_51968990-1,2140920,2141940,NA,2,NA,NA,2143490,2144740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,CH,2140920,CH,2148950,NA,NA,NA
CH,annotated-0_51968990-1,2143490,2144740,NA,2,2140920,2141940,NA,NA,NA,NA,NA,NA,NA,NA,FA,2145760,2147450,1,NA,NA,61,CH,2140920,CH,2148950,NA,NA,NA
CH,annotated-0_51968990-1,2148270,2148950,NA,1,NA,NA,NA,NA,FA,2145760,2147450,1,NA,NA,NA,NA,NA,NA,NA,NA,61,CH,2140920,CH,2148950,NA,NA,NA
CH,annotated-0_51968990-1,2151450,2152050,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2153990,2154820,1,NA,NA,62,CH,2151450,CH,2172700,NA,NA,NA
CH,annotated-0_51968990-1,2156220,2159370,NA,2,NA,NA,2161180,2162340,FA,2153990,2154820,1,NA,NA,NA,NA,NA,NA,NA,NA,62,CH,2151450,CH,2172700,NA,NA,NA
CH,annotated-0_51968990-1,2161180,2162340,NA,2,2156220,2159370,NA,NA,NA,NA,NA,NA,NA,NA,FA,2163790,2165910,1,NA,NA,62,CH,2151450,CH,2172700,NA,NA,NA
CH,annotated-0_51968990-1,2166790,2168260,NA,1,NA,NA,NA,NA,FA,2163790,2165910,1,NA,NA,CX,2169130,2171300,1,NA,NA,62,CH,2151450,CH,2172700,NA,NA,NA
CH,annotated-0_51968990-1,2172100,2172700,NA,1,NA,NA,NA,NA,CX,2169130,2171300,1,NA,NA,NA,NA,NA,NA,NA,NA,62,CH,2151450,CH,2172700,NA,NA,NA
CH,annotated-0_51968990-1,2188860,2189500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2189500,2192060,1,NA,NA,63,CH,2188860,FA,2192060,NA,NA,NA
CH,annotated-0_51968990-1,2221540,2222860,NA,1,NA,NA,NA,NA,FA,2218990,2220320,1,NA,NA,NA,NA,NA,NA,NA,NA,64,FA,2218990,CH,2222860,NA,NA,NA
CH,annotated-0_51968990-1,2239790,2240990,NA,1,NA,NA,NA,NA,CX,2238170,2238970,3,2233840,2235240,CX,2240990,2241590,1,NA,NA,65,CX,2233840,CX,2241590,NA,NA,NA
CH,annotated-0_51968990-1,2247560,2248250,NA,1,NA,NA,NA,NA,CX,2246620,2247560,1,NA,NA,FA,2249470,2250990,3,2254800,2255800,66,CX,2246620,FA,2255800,NA,NA,NA
CH,annotated-0_51968990-1,2275720,2277110,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2275720,2277110
CH,annotated-0_51968990-1,2299960,2300990,NA,1,NA,NA,NA,NA,CX,2298210,2299120,1,NA,NA,FA,2302360,2303360,1,NA,NA,67,CX,2298210,FA,2303360,NA,NA,NA
CH,annotated-0_51968990-1,2317110,2317780,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2317110,2317780
CH,annotated-0_51968990-1,2345050,2345650,NA,1,NA,NA,NA,NA,CX,2344250,2345050,1,NA,NA,NA,NA,NA,NA,NA,NA,68,CX,2343500,CH,2368000,NA,NA,NA
CH,annotated-0_51968990-1,2345650,2346870,NA,1,NA,NA,NA,NA,CX,2343500,2344250,1,NA,NA,FA,2348780,2350310,2,2352250,2353250,68,CX,2343500,CH,2368000,NA,NA,NA
CH,annotated-0_51968990-1,2347970,2348780,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,CX,2343500,CH,2368000,NA,NA,NA
CH,annotated-0_51968990-1,2354050,2354740,NA,1,NA,NA,NA,NA,FA,2352250,2353250,2,2348780,2350310,FA,2356020,2357210,4,2362570,2363650,68,CX,2343500,CH,2368000,NA,NA,NA
CH,annotated-0_51968990-1,2365470,2366430,NA,2,NA,NA,2367370,2368000,FA,2362570,2363650,4,2356020,2357210,NA,NA,NA,NA,NA,NA,68,CX,2343500,CH,2368000,NA,NA,NA
CH,annotated-0_51968990-1,2367370,2368000,NA,2,2365470,2366430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,CX,2343500,CH,2368000,NA,NA,NA
CH,annotated-0_51968990-1,2372310,2373270,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2372310,2373270
CH,annotated-0_51968990-1,2407680,2408520,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2407680,2408520
CH,annotated-0_51968990-1,2413310,2413960,NA,3,NA,NA,2415870,2418030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,CH,2413310,FA,2421690,NA,NA,NA
CH,annotated-0_51968990-1,2413960,2414960,NA,3,2413310,2413960,2415870,2418030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,CH,2413310,FA,2421690,NA,NA,NA
CH,annotated-0_51968990-1,2415870,2418030,NA,3,2413310,2413960,NA,NA,NA,NA,NA,NA,NA,NA,FA,2418830,2419830,2,2420690,2421690,69,CH,2413310,FA,2421690,NA,NA,NA
CH,annotated-0_51968990-1,2443630,2444330,NA,2,NA,NA,2445830,2446790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,CH,2443630,CX,2447860,NA,NA,NA
CH,annotated-0_51968990-1,2445830,2446790,NA,2,2443630,2444330,NA,NA,NA,NA,NA,NA,NA,NA,CX,2446790,2447860,1,NA,NA,70,CH,2443630,CX,2447860,NA,NA,NA
CH,annotated-0_51968990-1,2473860,2474680,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2474680,2475540,1,NA,NA,71,CH,2473860,CX,2475540,NA,NA,NA
CH,annotated-0_51968990-1,2490440,2491130,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2492020,2493160,1,NA,NA,72,CH,2490440,FA,2493160,NA,NA,NA
CH,annotated-0_51968990-1,2516190,2517330,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2518430,2519030,1,NA,NA,73,CH,2516190,FA,2519030,NA,NA,NA
CH,annotated-0_51968990-1,2559610,2560960,NA,1,NA,NA,NA,NA,FA,2556100,2557660,1,NA,NA,FA,2560960,2565400,1,NA,NA,74,FA,2556100,FA,2565400,NA,NA,NA
CH,annotated-0_51968990-1,2694360,2695230,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2694360,2695230
CH,annotated-0_51968990-1,2698480,2699080,NA,2,NA,NA,2699880,2700480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,CH,2698480,FA,2706500,NA,NA,NA
CH,annotated-0_51968990-1,2699880,2700480,NA,2,2698480,2699080,NA,NA,NA,NA,NA,NA,NA,NA,FA,2701280,2703130,1,NA,NA,75,CH,2698480,FA,2706500,NA,NA,NA
CH,annotated-0_51968990-1,2704070,2705060,NA,1,NA,NA,NA,NA,FA,2701280,2703130,1,NA,NA,FA,2705060,2706500,1,NA,NA,75,CH,2698480,FA,2706500,NA,NA,NA
CH,annotated-0_51968990-1,2750260,2751120,NA,1,NA,NA,NA,NA,FA,2747360,2748730,2,2744730,2745750,NA,NA,NA,NA,NA,NA,76,FA,2744730,CH,2751120,NA,NA,NA
CH,annotated-0_51968990-1,2758640,2759930,NA,1,NA,NA,NA,NA,FA,2756490,2757370,2,2754690,2755690,CX,2760730,2761380,2,2762250,2763000,77,FA,2754690,CX,2763000,NA,NA,NA
CH,annotated-0_51968990-1,2789570,2790350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2790350,2791180,1,NA,NA,78,CH,2789570,CH,2799750,NA,NA,NA
CH,annotated-0_51968990-1,2791180,2791790,NA,1,NA,NA,NA,NA,CX,2790350,2791180,1,NA,NA,CX,2791790,2792650,2,2792650,2793510,78,CH,2789570,CH,2799750,NA,NA,NA
CH,annotated-0_51968990-1,2798420,2799750,NA,1,NA,NA,NA,NA,FA,2794720,2796470,1,NA,NA,NA,NA,NA,NA,NA,NA,78,CH,2789570,CH,2799750,NA,NA,NA
CH,annotated-0_51968990-1,2826500,2827110,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,2828900,2830220,1,NA,NA,79,CH,2826500,CX,2830220,NA,NA,NA
CH,annotated-0_51968990-1,2833280,2834080,NA,3,NA,NA,2836590,2838930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2833280,2838930
CH,annotated-0_51968990-1,2835010,2835610,NA,3,2833280,2834080,2836590,2838930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2833280,2838930
CH,annotated-0_51968990-1,2836590,2838930,NA,3,2833280,2834080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2833280,2838930
CH,annotated-0_51968990-1,2851910,2852760,NA,2,NA,NA,2852760,2853760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2851910,2853760
CH,annotated-0_51968990-1,2852760,2853760,NA,2,2851910,2852760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2851910,2853760
CH,annotated-0_51968990-1,2870340,2871160,NA,1,NA,NA,NA,NA,FA,2868800,2870340,1,NA,NA,FA,2871960,2873990,2,2874790,2878380,80,FA,2868800,FA,2878380,NA,NA,NA
CH,annotated-0_51968990-1,2897900,2901480,NA,1,NA,NA,NA,NA,CX,2896500,2897900,1,NA,NA,FA,2902790,2904740,1,NA,NA,81,CX,2896500,FA,2915880,NA,NA,NA
CH,annotated-0_51968990-1,2904740,2905340,NA,4,NA,NA,2908910,2910090,FA,2902790,2904740,1,NA,NA,NA,NA,NA,NA,NA,NA,81,CX,2896500,FA,2915880,NA,NA,NA
CH,annotated-0_51968990-1,2905340,2906340,NA,4,2904740,2905340,2908910,2910090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,CX,2896500,FA,2915880,NA,NA,NA
CH,annotated-0_51968990-1,2907210,2908110,NA,4,2904740,2905340,2908910,2910090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,CX,2896500,FA,2915880,NA,NA,NA
CH,annotated-0_51968990-1,2908910,2910090,NA,4,2904740,2905340,NA,NA,NA,NA,NA,NA,NA,NA,FA,2910890,2911990,3,2914840,2915880,81,CX,2896500,FA,2915880,NA,NA,NA
CH,annotated-0_51968990-1,2931420,2932420,NA,3,NA,NA,2935400,2936130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2931420,2936130
CH,annotated-0_51968990-1,2932420,2933760,NA,3,2931420,2932420,2935400,2936130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2931420,2936130
CH,annotated-0_51968990-1,2935400,2936130,NA,3,2931420,2932420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2931420,2936130
CH,annotated-0_51968990-1,2944930,2945530,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2947060,2947860,2,2947860,2948500,82,CH,2944930,FA,2948500,NA,NA,NA
CH,annotated-0_51968990-1,2982420,2983030,NA,1,NA,NA,NA,NA,CX,2981390,2982420,1,NA,NA,FA,2984780,2985780,1,NA,NA,83,CX,2981390,CH,2999120,NA,NA,NA
CH,annotated-0_51968990-1,2984160,2984780,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,2986640,2987980,1,NA,NA,83,CX,2981390,CH,2999120,NA,NA,NA
CH,annotated-0_51968990-1,2987980,2988580,NA,1,NA,NA,NA,NA,FA,2986640,2987980,1,NA,NA,FA,2988580,2993120,1,NA,NA,83,CX,2981390,CH,2999120,NA,NA,NA
CH,annotated-0_51968990-1,2994660,2995260,NA,3,NA,NA,2998320,2999120,FA,2988580,2993120,1,NA,NA,NA,NA,NA,NA,NA,NA,83,CX,2981390,CH,2999120,NA,NA,NA
CH,annotated-0_51968990-1,2996070,2996670,NA,3,2994660,2995260,2998320,2999120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,CX,2981390,CH,2999120,NA,NA,NA
CH,annotated-0_51968990-1,2998320,2999120,NA,3,2994660,2995260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,CX,2981390,CH,2999120,NA,NA,NA
CH,annotated-0_51968990-1,3043710,3044330,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3043710,3044330
CH,annotated-0_51968990-1,3049190,3049790,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3049190,3049790
CH,annotated-0_51968990-1,3109530,3110150,NA,1,NA,NA,NA,NA,CX,3107540,3108500,2,3106690,3107540,NA,NA,NA,NA,NA,NA,84,CX,3106690,CH,3110150,NA,NA,NA
CH,annotated-0_51968990-1,3197150,3198270,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3199270,3200550,1,NA,NA,85,CH,3197150,FA,3200550,NA,NA,NA
CH,annotated-0_51968990-1,3219190,3219800,NA,3,NA,NA,3223260,3224930,FA,3218360,3219190,1,NA,NA,NA,NA,NA,NA,NA,NA,86,FA,3218360,CH,3227890,NA,NA,NA
CH,annotated-0_51968990-1,3220850,3221860,NA,3,3219190,3219800,3223260,3224930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,FA,3218360,CH,3227890,NA,NA,NA
CH,annotated-0_51968990-1,3223260,3224930,NA,3,3219190,3219800,NA,NA,NA,NA,NA,NA,NA,NA,CX,3224930,3225730,2,3225730,3227180,86,FA,3218360,CH,3227890,NA,NA,NA
CH,annotated-0_51968990-1,3227180,3227890,NA,1,NA,NA,NA,NA,CX,3225730,3227180,2,3224930,3225730,NA,NA,NA,NA,NA,NA,86,FA,3218360,CH,3227890,NA,NA,NA
CH,annotated-0_51968990-1,3232660,3233670,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3233670,3234470,1,NA,NA,87,CH,3232660,CH,3243290,NA,NA,NA
CH,annotated-0_51968990-1,3234470,3235070,NA,1,NA,NA,NA,NA,CX,3233670,3234470,1,NA,NA,FA,3235870,3237680,1,NA,NA,87,CH,3232660,CH,3243290,NA,NA,NA
CH,annotated-0_51968990-1,3237680,3239970,NA,1,NA,NA,NA,NA,FA,3235870,3237680,1,NA,NA,FA,3240780,3241830,1,NA,NA,87,CH,3232660,CH,3243290,NA,NA,NA
CH,annotated-0_51968990-1,3242630,3243290,NA,1,NA,NA,NA,NA,FA,3240780,3241830,1,NA,NA,NA,NA,NA,NA,NA,NA,87,CH,3232660,CH,3243290,NA,NA,NA
CH,annotated-0_51968990-1,3249310,3250280,NA,1,NA,NA,NA,NA,MA,3247350,3248350,1,NA,NA,NA,NA,NA,NA,NA,NA,88,MA,3247350,CH,3250280,NA,NA,NA
CH,annotated-0_51968990-1,3396250,3397840,NA,2,NA,NA,3399510,3400940,FA,3393490,3395420,1,NA,NA,NA,NA,NA,NA,NA,NA,89,FA,3393490,FA,3407350,NA,NA,NA
CH,annotated-0_51968990-1,3399510,3400940,NA,2,3396250,3397840,NA,NA,NA,NA,NA,NA,NA,NA,FA,3401740,3403230,1,NA,NA,89,FA,3393490,FA,3407350,NA,NA,NA
CH,annotated-0_51968990-1,3404450,3405520,NA,1,NA,NA,NA,NA,FA,3401740,3403230,1,NA,NA,FA,3406350,3407350,1,NA,NA,89,FA,3393490,FA,3407350,NA,NA,NA
CH,annotated-0_51968990-1,3411370,3412090,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3412970,3413970,1,NA,NA,90,CH,3411370,CH,3417150,NA,NA,NA
CH,annotated-0_51968990-1,3413970,3414940,NA,2,NA,NA,3415890,3417150,FA,3412970,3413970,1,NA,NA,NA,NA,NA,NA,NA,NA,90,CH,3411370,CH,3417150,NA,NA,NA
CH,annotated-0_51968990-1,3415890,3417150,NA,2,3413970,3414940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,CH,3411370,CH,3417150,NA,NA,NA
CH,annotated-0_51968990-1,3425170,3426830,NA,1,NA,NA,NA,NA,FA,3423800,3425170,1,NA,NA,MA,3426830,3428140,1,NA,NA,91,FA,3423800,FA,3444650,NA,NA,NA
CH,annotated-0_51968990-1,3429120,3429920,NA,1,NA,NA,NA,NA,CX,3428140,3429120,1,NA,NA,MA,3429920,3430920,1,NA,NA,91,FA,3423800,FA,3444650,NA,NA,NA
CH,annotated-0_51968990-1,3435160,3435780,NA,1,NA,NA,NA,NA,FA,3430920,3434360,1,NA,NA,MA,3436910,3438380,1,NA,NA,91,FA,3423800,FA,3444650,NA,NA,NA
CH,annotated-0_51968990-1,3440310,3441570,NA,1,NA,NA,NA,NA,FA,3438380,3439490,1,NA,NA,FA,3443300,3444650,1,NA,NA,91,FA,3423800,FA,3444650,NA,NA,NA
CH,annotated-0_51968990-1,3442700,3443300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,FA,3423800,FA,3444650,NA,NA,NA
CH,annotated-0_51968990-1,3449880,3450480,NA,1,NA,NA,NA,NA,FA,3448870,3449880,1,NA,NA,FA,3450480,3452150,1,NA,NA,92,FA,3448870,FA,3452150,NA,NA,NA
CH,annotated-0_51968990-1,3462310,3463470,NA,2,NA,NA,3463470,3464490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3462310,3464490
CH,annotated-0_51968990-1,3463470,3464490,NA,2,3462310,3463470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3462310,3464490
CH,annotated-0_51968990-1,3469800,3471660,NA,1,NA,NA,NA,NA,FA,3468800,3469800,1,NA,NA,FA,3472480,3473480,1,NA,NA,93,FA,3468800,FA,3473480,NA,NA,NA
CH,annotated-0_51968990-1,3476030,3476630,NA,3,NA,NA,3477460,3478260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,CH,3476030,FA,3483530,NA,NA,NA
CH,annotated-0_51968990-1,3476630,3477460,NA,3,3476030,3476630,3477460,3478260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,CH,3476030,FA,3483530,NA,NA,NA
CH,annotated-0_51968990-1,3477460,3478260,NA,3,3476030,3476630,NA,NA,NA,NA,NA,NA,NA,NA,FA,3479530,3480580,2,3482530,3483530,94,CH,3476030,FA,3483530,NA,NA,NA
CH,annotated-0_51968990-1,3528980,3529800,NA,2,NA,NA,3530670,3531490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3528980,3531490
CH,annotated-0_51968990-1,3530670,3531490,NA,2,3528980,3529800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3528980,3531490
CH,annotated-0_51968990-1,3535440,3536130,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3536130,3536930,1,NA,NA,95,CH,3535440,CH,3542070,NA,NA,NA
CH,annotated-0_51968990-1,3536930,3537530,NA,4,NA,NA,3541470,3542070,CX,3536130,3536930,1,NA,NA,NA,NA,NA,NA,NA,NA,95,CH,3535440,CH,3542070,NA,NA,NA
CH,annotated-0_51968990-1,3538330,3538930,NA,4,3536930,3537530,3541470,3542070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,CH,3535440,CH,3542070,NA,NA,NA
CH,annotated-0_51968990-1,3539890,3540670,NA,4,3536930,3537530,3541470,3542070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,CH,3535440,CH,3542070,NA,NA,NA
CH,annotated-0_51968990-1,3541470,3542070,NA,4,3536930,3537530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,CH,3535440,CH,3542070,NA,NA,NA
CH,annotated-0_51968990-1,3544840,3546500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3544840,3546500
CH,annotated-0_51968990-1,3552570,3553490,NA,1,NA,NA,NA,NA,FA,3550190,3550790,1,NA,NA,NA,NA,NA,NA,NA,NA,96,FA,3550190,CH,3553490,NA,NA,NA
CH,annotated-0_51968990-1,3567220,3568400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3568400,3569630,1,NA,NA,97,CH,3567220,CH,3572260,NA,NA,NA
CH,annotated-0_51968990-1,3570690,3571660,NA,2,NA,NA,3571660,3572260,CX,3568400,3569630,1,NA,NA,NA,NA,NA,NA,NA,NA,97,CH,3567220,CH,3572260,NA,NA,NA
CH,annotated-0_51968990-1,3571660,3572260,NA,2,3570690,3571660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,CH,3567220,CH,3572260,NA,NA,NA
CH,annotated-0_51968990-1,3581650,3582530,NA,2,NA,NA,3582530,3583330,FA,3578300,3581650,2,3575700,3576700,NA,NA,NA,NA,NA,NA,98,FA,3575700,CH,3591330,NA,NA,NA
CH,annotated-0_51968990-1,3582530,3583330,NA,2,3581650,3582530,NA,NA,NA,NA,NA,NA,NA,NA,CX,3585060,3585860,3,3589130,3589930,98,FA,3575700,CH,3591330,NA,NA,NA
CH,annotated-0_51968990-1,3583330,3584130,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,FA,3575700,CH,3591330,NA,NA,NA
CH,annotated-0_51968990-1,3590730,3591330,NA,1,NA,NA,NA,NA,CX,3589130,3589930,3,3585060,3585860,NA,NA,NA,NA,NA,NA,98,FA,3575700,CH,3591330,NA,NA,NA
CH,annotated-0_51968990-1,3597350,3599490,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3597350,3599490
CH,annotated-0_51968990-1,3667390,3668350,NA,2,NA,NA,3669220,3669910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3667390,3669910
CH,annotated-0_51968990-1,3669220,3669910,NA,2,3667390,3668350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3667390,3669910
CH,annotated-0_51968990-1,3697910,3698510,NA,2,NA,NA,3699500,3700100,FA,3695750,3697110,1,NA,NA,NA,NA,NA,NA,NA,NA,99,FA,3695750,FA,3701930,NA,NA,NA
CH,annotated-0_51968990-1,3699500,3700100,NA,2,3697910,3698510,NA,NA,NA,NA,NA,NA,NA,NA,FA,3700900,3701930,1,NA,NA,99,FA,3695750,FA,3701930,NA,NA,NA
CH,annotated-0_51968990-1,3740030,3741490,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3742890,3743920,3,3746830,3747990,100,CH,3740030,FA,3758330,NA,NA,NA
CH,annotated-0_51968990-1,3749800,3750620,NA,1,NA,NA,NA,NA,FA,3746830,3747990,3,3742890,3743920,CX,3750620,3751600,2,3753070,3753980,100,CH,3740030,FA,3758330,NA,NA,NA
CH,annotated-0_51968990-1,3753980,3755920,NA,1,NA,NA,NA,NA,CX,3753070,3753980,2,3750620,3751600,FA,3756880,3758330,1,NA,NA,100,CH,3740030,FA,3758330,NA,NA,NA
CH,annotated-0_51968990-1,3770730,3771870,NA,1,NA,NA,NA,NA,FA,3768020,3770730,1,NA,NA,FA,3773590,3775800,4,3781180,3782290,101,FA,3768020,FA,3782290,NA,NA,NA
